datetime,V_GSM_X,V_GSM_Y,V_GSM_Z,Vp,Np,Tpr
2009-01-01 00:00:00,-513.721,20.232,-17.514,514.49,2.6508,206853.8
2009-01-01 01:00:00,-514.429,9.631,-50.071,517.02,2.3906,153593.3
2009-01-01 02:00:00,-508.931,3.594,-60.2,512.5,2.2459,125659.5
2009-01-01 03:00:00,-504.12,6.429,-65.724,508.44,2.4867,139585.7
2009-01-01 04:00:00,-503.581,18.093,-71.51,508.83,2.8276,163371.5
2009-01-01 05:00:00,-501.271,15.159,-67.757,506.01,2.644,156159.9
2009-01-01 06:00:00,-479.267,14.566,-73.479,485.51,2.3703,146790.2
2009-01-01 07:00:00,-476.112,11.789,-72.295,482.44,2.5704,131257.6
2009-01-01 08:00:00,-464.176,13.005,-62.451,468.78,2.6342,137384.0
2009-01-01 09:00:00,-466.319,33.766,-83.809,475.72,2.9217,136707.3
2009-01-01 10:00:00,-456.135,-8.573,-60.375,460.43,2.8512,110361.9
2009-01-01 11:00:00,-448.4,-2.368,-58.36,452.44,3.0078,105364.0
2009-01-01 12:00:00,-447.921,-5.111,-55.855,451.71,2.76,89136.2
2009-01-01 13:00:00,-445.102,-6.543,-55.205,448.68,2.6093,73253.8
2009-01-01 14:00:00,-438.856,-0.935,-46.259,441.47,2.7438,92521.8
2009-01-01 15:00:00,-445.113,-4.098,-23.984,445.99,2.3713,109361.6
2009-01-01 16:00:00,-435.525,17.857,-27.485,437.28,2.4979,111439.3
2009-01-01 17:00:00,-428.752,10.603,-15.975,429.49,2.2724,93029.6
2009-01-01 18:00:00,-437.525,10.096,-7.694,437.99,2.3668,87428.8
2009-01-01 19:00:00,-423.15,16.856,-6.271,423.84,2.1838,113885.7
2009-01-01 20:00:00,-413.708,24.284,0.67,414.63,2.0637,111543.3
2009-01-01 21:00:00,-415.058,35.702,1.585,416.71,2.2373,115039.0
2009-01-01 22:00:00,-421.33,41.478,-5.179,423.48,2.298,100092.8
2009-01-01 23:00:00,-426.963,43.268,-6.172,429.26,1.9337,120117.8
2009-01-01 00:00:00,-513.721,20.232,-17.514,514.49,2.6508,206853.8
2009-01-01 01:00:00,-514.429,9.631,-50.071,517.02,2.3906,153593.3
2009-01-01 02:00:00,-508.931,3.594,-60.2,512.5,2.2459,125659.5
2009-01-01 03:00:00,-504.12,6.429,-65.724,508.44,2.4867,139585.7
2009-01-01 04:00:00,-503.581,18.093,-71.51,508.83,2.8276,163371.5
2009-01-01 05:00:00,-501.271,15.159,-67.757,506.01,2.644,156159.9
2009-01-01 06:00:00,-479.267,14.566,-73.479,485.51,2.3703,146790.2
2009-01-01 07:00:00,-476.112,11.789,-72.295,482.44,2.5704,131257.6
2009-01-01 08:00:00,-464.176,13.005,-62.451,468.78,2.6342,137384.0
2009-01-01 09:00:00,-466.319,33.766,-83.809,475.72,2.9217,136707.3
2009-01-01 10:00:00,-456.135,-8.573,-60.375,460.43,2.8512,110361.9
2009-01-01 11:00:00,-448.4,-2.368,-58.36,452.44,3.0078,105364.0
2009-01-01 12:00:00,-447.921,-5.111,-55.855,451.71,2.76,89136.2
2009-01-01 13:00:00,-445.102,-6.543,-55.205,448.68,2.6093,73253.8
2009-01-01 14:00:00,-438.856,-0.935,-46.259,441.47,2.7438,92521.8
2009-01-01 15:00:00,-445.113,-4.098,-23.984,445.99,2.3713,109361.6
2009-01-01 16:00:00,-435.525,17.857,-27.485,437.28,2.4979,111439.3
2009-01-01 17:00:00,-428.752,10.603,-15.975,429.49,2.2724,93029.6
2009-01-01 18:00:00,-437.525,10.096,-7.694,437.99,2.3668,87428.8
2009-01-01 19:00:00,-423.15,16.856,-6.271,423.84,2.1838,113885.7
2009-01-01 20:00:00,-413.708,24.284,0.67,414.63,2.0637,111543.3
2009-01-01 21:00:00,-415.058,35.702,1.585,416.71,2.2373,115039.0
2009-01-01 22:00:00,-421.33,41.478,-5.179,423.48,2.298,100092.8
2009-01-01 23:00:00,-426.963,43.268,-6.172,429.26,1.9337,120117.8
2009-01-02 00:00:00,-413.636,33.397,-8.901,415.08,1.8754,129910.3
2009-01-02 01:00:00,-413.325,20.011,0.034,414.27,2.0827,134149.9
2009-01-02 02:00:00,-410.811,2.71,-1.947,411.02,3.056,86884.9
2009-01-02 03:00:00,-398.028,1.441,-5.32,398.24,2.4129,93372.2
2009-01-02 04:00:00,-409.032,12.89,-20.384,409.68,1.8743,109647.8
2009-01-02 05:00:00,-405.838,15.201,-22.447,406.63,1.9302,113528.6
2009-01-02 06:00:00,-385.722,12.054,-28.74,386.95,2.4712,119296.8
2009-01-02 07:00:00,-411.007,-11.961,-24.555,411.99,1.354,106532.9
2009-01-02 08:00:00,-415.038,-32.623,-15.402,416.8,1.5525,86822.1
2009-01-02 09:00:00,-424.35,-41.234,-18.082,426.85,2.0382,59410.0
2009-01-02 10:00:00,-427.044,-32.237,-8.83,428.47,1.3964,92331.1
2009-01-02 11:00:00,-416.986,-33.015,3.847,418.38,1.6771,83543.8
2009-01-02 12:00:00,-403.352,-40.99,-0.696,405.38,2.2141,56380.9
2009-01-02 13:00:00,-406.989,-48.406,-1.067,409.76,2.6216,44726.2
2009-01-02 14:00:00,-403.912,-50.356,2.329,406.96,3.8615,37455.5
2009-01-02 15:00:00,-412.821,-51.355,12.429,416.11,4.6451,72530.6
2009-01-02 16:00:00,-439.744,-11.904,6.388,440.45,4.0106,121213.2
2009-01-02 17:00:00,-446.701,5.304,-3.977,446.89,3.8173,106161.6
2009-01-02 18:00:00,-472.918,14.148,-2.35,473.36,3.5988,162563.6
2009-01-02 19:00:00,-468.676,28.404,-0.337,469.75,3.0039,140420.4
2009-01-02 20:00:00,-441.513,43.305,6.133,444.06,3.4135,121165.7
2009-01-02 21:00:00,-475.676,36.544,17.277,477.82,3.8612,151978.5
2009-01-02 22:00:00,-506.827,20.799,26.471,508.14,3.7278,172632.5
2009-01-02 23:00:00,-504.682,10.667,17.449,505.71,3.5541,129992.1
2009-01-03 00:00:00,-503.591,-0.333,24.116,504.22,3.9258,75243.5
2009-01-03 01:00:00,-500.949,9.821,20.909,501.56,4.1384,85733.4
2009-01-03 02:00:00,-483.914,26.224,5.507,484.68,3.9254,121181.8
2009-01-03 03:00:00,-489.131,30.397,9.919,490.23,3.3381,146331.5
2009-01-03 04:00:00,-508.517,22.685,21.581,509.62,4.1399,211978.6
2009-01-03 05:00:00,-503.926,53.876,5.721,506.94,5.0751,178165.9
2009-01-03 06:00:00,-491.678,53.365,6.899,494.51,5.6446,154540.4
2009-01-03 07:00:00,-496.85,37.485,26.56,499.11,5.1968,167252.2
2009-01-03 08:00:00,-507.299,38.712,28.258,509.94,5.148,179174.6
2009-01-03 09:00:00,-504.657,39.442,27.906,507.19,5.236,192521.3
2009-01-03 10:00:00,-497.515,49.826,6.731,500.33,5.4024,220814.2
2009-01-03 11:00:00,-497.501,39.569,-3.427,499.43,4.8187,195931.5
2009-01-03 12:00:00,-511.16,36.196,-20.05,513.33,4.1105,165656.3
2009-01-03 13:00:00,-521.395,34.015,-12.283,522.98,3.2436,160521.9
2009-01-03 14:00:00,-530.259,40.445,-1.814,532.34,3.0695,131091.6
2009-01-03 15:00:00,-527.727,44.126,-0.804,530.14,2.9746,131714.9
2009-01-03 16:00:00,-518.91,17.509,8.472,519.48,3.0658,125650.7
2009-01-03 17:00:00,-518.625,26.784,-11.276,519.73,3.1137,125212.0
2009-01-03 18:00:00,-518.743,35.126,-6.942,520.26,2.8719,126017.3
2009-01-03 19:00:00,-516.75,42.763,-3.68,518.77,2.9917,98342.0
2009-01-03 20:00:00,-519.214,40.738,-2.143,521.18,2.8447,104789.0
2009-01-03 21:00:00,-515.325,42.632,10.9,517.35,2.8203,98608.4
2009-01-03 22:00:00,-509.908,9.294,7.625,510.18,2.3707,85554.8
2009-01-03 23:00:00,-505.627,10.555,0.197,505.84,2.1327,79255.7
2009-01-04 00:00:00,-500.233,18.811,6.875,500.68,1.96,62920.0
2009-01-04 01:00:00,-484.245,11.462,10.255,484.51,2.1593,59084.8
2009-01-04 02:00:00,-475.842,14.041,2.751,476.05,2.3161,60470.2
2009-01-04 03:00:00,-468.662,18.882,5.595,469.06,2.4811,67195.9
2009-01-04 04:00:00,-463.556,17.635,0.996,463.83,2.6098,61931.4
2009-01-04 05:00:00,-465.577,10.101,10.27,465.93,2.5445,49797.5
2009-01-04 06:00:00,-456.52,14.148,1.268,456.7,2.5838,54779.1
2009-01-04 07:00:00,-451.889,15.502,-6.991,452.16,2.5473,57275.5
2009-01-04 08:00:00,-455.155,16.932,-1.706,455.5,2.6437,54358.0
2009-01-04 09:00:00,-450.202,8.412,5.247,450.34,2.7862,42276.2
2009-01-04 10:00:00,-456.26,-2.187,4.844,456.32,2.6946,27583.4
2009-01-04 11:00:00,-457.735,-3.056,5.092,457.79,2.7585,24629.5
2009-01-04 12:00:00,-450.673,-0.343,0.745,450.74,2.651,27857.9
2009-01-04 13:00:00,-454.241,-0.958,-6.751,454.38,2.5385,27483.6
2009-01-04 14:00:00,-455.305,1.075,5.202,455.49,2.4702,37951.0
2009-01-04 15:00:00,-454.026,1.744,9.088,454.17,2.6038,36010.6
2009-01-04 16:00:00,-445.463,5.871,14.394,445.83,2.4489,37793.7
2009-01-04 17:00:00,-438.552,11.245,2.287,438.79,2.8743,53666.8
2009-01-04 18:00:00,-442.444,11.251,8.543,442.73,3.0323,58153.6
2009-01-04 19:00:00,-440.005,12.895,2.87,440.27,2.8216,60179.1
2009-01-04 20:00:00,-444.949,7.456,4.028,445.11,2.7948,38120.5
2009-01-04 21:00:00,-445.439,10.731,3.079,445.66,2.8937,49594.7
2009-01-04 22:00:00,-449.139,7.997,3.724,449.26,3.1108,44511.3
2009-01-04 23:00:00,-433.17,9.244,0.328,433.27,2.8773,50343.2
2009-01-05 00:00:00,-433.396,6.592,-4.411,433.48,2.6616,45471.8
2009-01-05 01:00:00,-437.048,4.037,3.528,437.09,3.0465,39458.2
2009-01-05 02:00:00,-440.538,14.908,-2.082,440.84,2.7473,29278.3
2009-01-05 03:00:00,-437.757,22.951,-0.181,438.31,2.7852,19958.3
2009-01-05 04:00:00,-431.27,25.447,-5.23,431.92,2.4711,21847.0
2009-01-05 05:00:00,-433.216,12.06,-5.952,433.37,2.6203,21106.7
2009-01-05 06:00:00,-428.132,11.486,-5.647,428.3,2.8617,20059.2
2009-01-05 07:00:00,-423.423,12.026,-4.838,423.66,2.5669,21191.2
2009-01-05 08:00:00,-423.512,15.558,-10.458,423.91,1.928,23691.9
2009-01-05 09:00:00,-431.324,6.594,-14.182,431.66,3.2183,31885.2
2009-01-05 10:00:00,-427.724,9.976,-15.996,428.19,3.2215,25393.4
2009-01-05 11:00:00,-421.018,9.51,-8.367,421.31,3.413,35346.3
2009-01-05 12:00:00,-415.755,5.079,-13.29,416.13,3.7046,33124.0
2009-01-05 13:00:00,-417.582,1.986,-4.249,417.65,3.9955,26245.9
2009-01-05 14:00:00,-406.03,2.152,-7.098,406.18,3.463,23773.1
2009-01-05 15:00:00,-402.018,0.393,2.984,402.08,4.024,25818.6
2009-01-05 16:00:00,-398.844,7.828,-0.753,399.11,4.6662,38640.5
2009-01-05 17:00:00,-395.334,11.149,-4.298,395.62,5.0762,43553.3
2009-01-05 18:00:00,-393.685,5.375,-3.292,393.8,4.609,42042.4
2009-01-05 19:00:00,-389.18,12.085,0.187,389.47,4.5841,51303.3
2009-01-05 20:00:00,-388.227,10.031,2.53,388.43,4.302,50007.4
2009-01-05 21:00:00,-389.162,13.109,2.101,389.49,4.1373,49132.7
2009-01-05 22:00:00,-396.384,12.276,-7.765,396.7,3.6085,48772.5
