datetime,V_GSM_X,V_GSM_Y,V_GSM_Z,Vp,Np,Tpr
2011-01-01 00:00:00,-340.275,20.269,-30.147,342.27,,31533.9
2011-01-01 01:00:00,-337.87,17.869,-19.711,338.93,,32941.8
2011-01-01 02:00:00,-339.728,20.763,-25.809,341.07,,31627.5
2011-01-01 03:00:00,-341.089,19.042,-22.115,342.05,,32190.6
2011-01-01 04:00:00,-341.454,18.58,-25.095,342.54,,32096.8
2011-01-01 05:00:00,-342.952,15.975,-21.667,343.74,,31410.6
2011-01-01 06:00:00,-344.858,13.567,-22.802,345.65,,36359.8
2011-01-01 07:00:00,-352.158,11.27,-19.598,352.79,,27685.0
2011-01-01 08:00:00,-348.856,11.646,-27.527,350.04,,36888.7
2011-01-01 09:00:00,-343.404,8.66,-16.856,343.9,,35732.1
2011-01-01 10:00:00,-342.147,6.587,-12.603,342.49,,34280.9
2011-01-01 11:00:00,-338.969,7.053,-8.563,339.22,,30360.4
2011-01-01 12:00:00,-332.726,8.559,-24.707,334.17,,
2011-01-01 13:00:00,-329.785,5.595,-13.454,330.27,,
2011-01-01 14:00:00,-321.274,5.699,-15.92,322.13,,37788.0
2011-01-01 15:00:00,-321.779,7.892,-21.413,322.95,,38533.4
2011-01-01 16:00:00,-317.355,7.053,-17.976,318.23,,44151.6
2011-01-01 17:00:00,-310.67,5.567,-11.2,311.17,,34923.9
2011-01-01 18:00:00,-308.658,1.572,-2.616,308.74,,33830.3
2011-01-01 19:00:00,-304.724,3.773,-6.32,304.93,,36352.2
2011-01-01 20:00:00,-304.399,4.695,-8.142,304.69,,30988.7
2011-01-01 21:00:00,-304.005,8.245,-12.878,304.53,,50300.0
2011-01-01 22:00:00,-308.615,12.752,-18.27,309.54,,50267.4
2011-01-01 23:00:00,-321.591,16.211,-26.965,323.49,,27942.7
2011-01-02 00:00:00,-311.25,14.203,-21.299,312.26,,31023.8
2011-01-02 01:00:00,-326.343,17.665,-24.428,327.62,,38494.7
2011-01-02 02:00:00,-320.412,14.291,-21.379,321.32,,27601.6
2011-01-02 03:00:00,-319.732,15.629,-23.651,320.73,,22527.8
2011-01-02 04:00:00,-313.34,9.775,-23.477,314.25,,18673.4
2011-01-02 05:00:00,-314.409,11.25,-40.309,317.03,,23784.4
2011-01-02 06:00:00,-338.391,17.389,-63.731,344.36,,62596.2
2011-01-02 07:00:00,-347.286,15.907,-51.019,351.0,,72364.6
2011-01-02 08:00:00,-345.853,13.745,-52.163,349.74,,74728.0
2011-01-02 09:00:00,-335.079,15.133,-47.122,338.58,,70086.9
2011-01-02 10:00:00,-330.291,16.698,-42.415,333.43,,60650.0
2011-01-02 11:00:00,-330.841,17.288,-29.041,332.68,,48206.5
2011-01-02 12:00:00,-330.406,13.733,-32.993,332.57,,67445.5
2011-01-02 13:00:00,-336.122,15.877,-33.338,338.46,,58669.7
2011-01-02 14:00:00,-337.857,14.361,-24.763,339.43,,70777.1
2011-01-02 15:00:00,-341.614,18.336,-34.113,344.34,,54323.0
2011-01-02 16:00:00,-349.635,27.902,-34.516,353.06,,53475.0
2011-01-02 17:00:00,-354.995,35.331,-51.376,361.16,,53604.5
2011-01-02 18:00:00,-355.531,31.682,-40.219,359.72,,21442.4
2011-01-02 19:00:00,-356.324,32.655,-36.391,360.1,,21163.2
2011-01-02 20:00:00,-355.469,30.526,-35.57,358.88,,17750.4
2011-01-02 21:00:00,-355.257,31.702,-29.931,358.15,,58022.3
2011-01-02 22:00:00,-347.592,29.759,-20.715,349.56,,54403.1
2011-01-02 23:00:00,-346.009,30.621,-21.471,348.02,,61413.3
2011-01-03 00:00:00,-340.976,28.188,-18.852,342.56,,45371.3
2011-01-03 01:00:00,-338.055,31.355,-24.077,340.12,,28160.2
2011-01-03 02:00:00,-345.628,27.963,-21.402,347.13,,16749.3
2011-01-03 03:00:00,-345.824,26.774,-24.058,347.33,,15057.1
2011-01-03 04:00:00,-341.992,23.419,-21.98,343.18,,20000.1
2011-01-03 05:00:00,-341.907,20.505,-17.402,342.71,,19737.8
2011-01-03 06:00:00,-342.423,20.237,-19.663,343.32,,19607.9
2011-01-03 07:00:00,-337.153,16.478,-13.725,337.69,,25231.9
2011-01-03 08:00:00,-320.745,10.116,-2.428,320.98,,26990.9
2011-01-03 09:00:00,-318.865,-0.317,12.574,319.35,,37548.8
2011-01-03 10:00:00,-317.229,-1.782,15.461,317.74,,45100.8
2011-01-03 11:00:00,-335.277,7.229,4.866,335.42,,66253.8
2011-01-03 12:00:00,-341.303,7.998,9.631,341.53,,54772.8
2011-01-03 13:00:00,-341.186,14.736,14.034,341.78,10.7225,47392.2
2011-01-03 14:00:00,-342.704,19.323,9.053,343.51,11.2999,43624.4
2011-01-03 15:00:00,-353.378,15.117,16.033,354.06,11.0774,48406.4
2011-01-03 16:00:00,-360.349,21.63,15.921,361.48,9.6113,56496.5
2011-01-03 17:00:00,-377.873,34.081,18.608,380.34,9.6274,78506.0
2011-01-03 18:00:00,-376.969,59.188,28.893,383.07,8.8146,110805.1
2011-01-03 19:00:00,-374.658,52.53,12.311,378.88,7.2589,112411.9
2011-01-03 20:00:00,-375.384,52.854,19.14,379.87,7.4744,91290.6
2011-01-03 21:00:00,-372.752,46.646,6.047,376.04,6.0361,81074.7
2011-01-03 22:00:00,-392.228,44.544,-3.614,395.31,5.8462,97079.7
2011-01-03 23:00:00,-385.91,36.391,14.202,388.0,6.8207,92699.7
2011-01-04 00:00:00,-377.872,56.719,1.111,382.06,8.4429,112663.5
2011-01-04 01:00:00,-389.471,55.621,-7.531,393.32,8.3725,109297.9
2011-01-04 02:00:00,-394.469,58.295,-12.576,398.64,7.0871,97128.8
2011-01-04 03:00:00,-397.18,54.708,-15.297,400.82,6.1165,94860.9
2011-01-04 04:00:00,-404.489,50.856,-16.211,407.63,4.7938,90958.4
2011-01-04 05:00:00,-422.439,51.439,-23.518,425.81,4.5839,71883.0
2011-01-04 06:00:00,-419.464,47.546,-22.0,422.38,4.8176,77345.9
2011-01-04 07:00:00,-416.729,43.6,-21.374,419.29,,66665.3
2011-01-04 08:00:00,-413.27,41.205,-24.534,415.86,,60801.4
2011-01-04 09:00:00,-411.721,38.926,-23.51,414.14,,56746.4
2011-01-04 10:00:00,-416.906,39.837,-23.957,419.52,,70472.8
2011-01-04 11:00:00,-423.286,38.632,-19.923,425.61,,69993.8
2011-01-04 12:00:00,-421.222,36.891,-17.108,423.33,,60086.4
2011-01-04 13:00:00,-419.784,38.169,-19.504,422.2,,64029.2
2011-01-04 14:00:00,-417.164,38.728,-18.649,419.66,,60064.0
2011-01-04 15:00:00,-414.491,42.248,-14.961,417.25,,66199.6
2011-01-04 16:00:00,-405.708,40.679,-15.513,408.52,,68484.0
2011-01-04 17:00:00,-396.186,39.758,-11.991,398.7,,53956.4
2011-01-04 18:00:00,-399.468,43.69,-12.294,402.38,,65541.1
2011-01-04 19:00:00,-401.07,45.271,-11.677,404.1,,61456.3
2011-01-04 20:00:00,-396.08,43.784,-6.601,398.78,,64241.3
2011-01-04 21:00:00,-391.845,40.888,-2.132,394.12,,61249.5
2011-01-04 22:00:00,-390.404,40.716,1.26,392.59,,57826.0
2011-01-04 23:00:00,-401.357,42.21,5.35,403.6,,63969.9
2011-01-05 00:00:00,-397.964,41.654,-1.297,400.06,,62111.7
2011-01-05 01:00:00,-391.385,39.89,-0.21,393.28,,38378.4
2011-01-05 02:00:00,-373.993,34.059,-5.503,375.4,,31572.2
2011-01-05 03:00:00,-369.64,34.497,-11.346,371.15,,29998.5
2011-01-05 04:00:00,-363.66,33.768,-13.878,365.17,,34953.0
2011-01-05 05:00:00,-361.007,30.967,-13.547,362.3,,34777.6
2011-01-05 06:00:00,-354.71,27.387,-10.057,355.71,,48490.0
2011-01-05 07:00:00,-353.075,25.419,-10.095,353.98,,58001.4
2011-01-05 08:00:00,-355.607,25.687,-14.821,356.81,,43265.3
2011-01-05 09:00:00,-353.252,27.777,-15.569,354.64,,45728.6
2011-01-05 10:00:00,-356.725,28.841,-20.651,358.51,,43498.5
2011-01-05 11:00:00,-362.238,30.198,-28.813,364.76,,33828.2
2011-01-05 12:00:00,-360.207,25.857,-23.33,362.12,,35638.5
2011-01-05 13:00:00,-356.957,24.402,-17.935,358.47,,39723.8
2011-01-05 14:00:00,-353.264,25.241,-19.318,355.06,6.337,42488.9
2011-01-05 15:00:00,-349.14,-7.204,-38.825,351.73,6.6269,23588.2
2011-01-05 16:00:00,-346.634,-12.65,-38.647,349.33,8.7952,20628.0
2011-01-05 17:00:00,-344.237,-12.729,-39.248,347.02,9.9351,19212.9
2011-01-05 18:00:00,-341.451,-13.917,-40.667,344.42,9.9192,19143.2
2011-01-05 19:00:00,-343.802,8.069,-54.311,348.85,5.9041,30136.1
2011-01-05 20:00:00,-349.242,12.053,-49.813,353.5,5.4404,25372.3
2011-01-05 21:00:00,-356.757,19.25,-47.706,360.71,5.8209,39389.9
2011-01-05 22:00:00,-353.312,20.207,-51.95,357.81,5.7016,45425.2
2011-01-05 23:00:00,-355.138,32.469,-55.182,360.91,6.4511,43571.1
2011-01-06 00:00:00,-348.947,28.719,-52.74,353.93,6.6397,38741.7
2011-01-06 01:00:00,-346.588,20.996,-55.945,351.38,6.0893,32727.6
2011-01-06 02:00:00,-343.295,20.272,-55.027,347.8,6.3372,36283.1
2011-01-06 03:00:00,-344.694,14.607,-53.699,348.65,5.9457,34323.1
2011-01-06 04:00:00,-343.593,9.995,-55.002,347.54,6.0427,29959.4
2011-01-06 05:00:00,-342.868,5.649,-52.925,346.44,6.0859,30531.8
2011-01-06 06:00:00,-337.203,3.133,-51.607,340.68,6.0937,30956.8
2011-01-06 07:00:00,-336.612,3.332,-43.326,339.13,5.6328,29679.1
