datetime,Magnitude,BGSM_X,BGSM_Y,BGSM_Z
2011-01-01 00:00:00,4.5,-1.066,3.053,1.538
2011-01-01 01:00:00,4.427,-1.807,3.229,0.036
2011-01-01 02:00:00,2.754,-1.698,1.007,0.926
2011-01-01 03:00:00,2.66,-1.499,1.394,-0.97
2011-01-01 04:00:00,2.933,-1.832,0.912,-0.908
2011-01-01 05:00:00,3.206,-1.368,1.512,-1.769
2011-01-01 06:00:00,3.85,-1.67,2.867,-0.36
2011-01-01 07:00:00,4.559,-0.214,3.71,-1.388
2011-01-01 08:00:00,4.744,-1.115,3.895,-0.496
2011-01-01 09:00:00,4.977,-2.094,3.213,-2.667
2011-01-01 10:00:00,4.917,-1.815,3.125,-3.126
2011-01-01 11:00:00,4.876,-1.55,1.795,-4.124
2011-01-01 12:00:00,4.523,-2.29,1.646,-1.98
2011-01-01 13:00:00,4.749,-2.528,2.594,-2.993
2011-01-01 14:00:00,5.022,-2.685,3.354,-0.017
2011-01-01 15:00:00,4.793,-2.151,3.766,0.785
2011-01-01 16:00:00,4.756,-3.342,2.987,-0.592
2011-01-01 17:00:00,4.954,-3.78,2.971,-0.518
2011-01-01 18:00:00,5.112,-3.28,2.914,-2.42
2011-01-01 19:00:00,5.103,-3.435,2.653,-2.618
2011-01-01 20:00:00,5.265,-3.129,3.162,-2.585
2011-01-01 21:00:00,5.751,-4.627,1.875,-2.629
2011-01-01 22:00:00,5.304,-4.224,1.632,-2.475
2011-01-01 23:00:00,5.751,-3.556,3.644,-2.08
2011-01-02 00:00:00,3.91,-2.312,2.293,-1.756
2011-01-02 01:00:00,3.26,0.247,-0.915,-0.685
2011-01-02 02:00:00,6.502,0.375,-3.023,4.35
2011-01-02 03:00:00,7.395,0.709,-5.842,4.452
2011-01-02 04:00:00,7.423,1.157,-5.605,4.555
2011-01-02 05:00:00,6.581,1.144,-4.611,4.163
2011-01-02 06:00:00,5.4,4.445,0.736,-1.488
2011-01-02 07:00:00,5.86,5.028,-0.524,0.83
2011-01-02 08:00:00,6.422,5.951,-0.979,-0.097
2011-01-02 09:00:00,6.055,5.356,1.737,1.979
2011-01-02 10:00:00,6.066,4.782,3.2,-0.21
2011-01-02 11:00:00,5.673,3.514,3.412,2.182
2011-01-02 12:00:00,5.517,5.219,-0.016,-0.625
2011-01-02 13:00:00,6.101,5.562,1.041,-2.02
2011-01-02 14:00:00,6.021,4.177,-3.086,0.745
2011-01-02 15:00:00,6.754,3.04,-5.362,2.064
2011-01-02 16:00:00,6.315,2.634,-4.415,2.946
2011-01-02 17:00:00,6.32,3.863,-4.496,-1.707
2011-01-02 18:00:00,5.126,2.983,-3.866,-1.414
2011-01-02 19:00:00,4.913,3.97,-2.668,0.622
2011-01-02 20:00:00,5.544,3.802,-3.727,-0.298
2011-01-02 21:00:00,5.972,4.907,-3.304,-0.338
2011-01-02 22:00:00,6.075,4.657,-3.71,-0.616
2011-01-02 23:00:00,6.143,4.915,-3.551,-0.632
2011-01-03 00:00:00,6.153,4.972,-3.222,-1.342
2011-01-03 01:00:00,6.068,4.418,-3.86,-1.317
2011-01-03 02:00:00,5.466,5.078,-1.185,-1.278
2011-01-03 03:00:00,5.484,5.276,-1.307,-0.478
2011-01-03 04:00:00,5.565,5.355,-1.242,-0.391
2011-01-03 05:00:00,5.805,5.323,-1.945,-0.992
2011-01-03 06:00:00,6.281,5.347,-3.182,-0.638
2011-01-03 07:00:00,6.365,5.037,-3.816,-0.424
2011-01-03 08:00:00,5.704,4.022,-3.877,-0.433
2011-01-03 09:00:00,5.847,4.287,-2.424,-1.93
2011-01-03 10:00:00,6.501,-1.679,1.634,-4.161
2011-01-03 11:00:00,6.594,-5.421,2.715,-2.134
2011-01-03 12:00:00,4.888,-4.18,1.25,-0.907
2011-01-03 13:00:00,4.264,-3.732,0.385,-1.245
2011-01-03 14:00:00,4.535,-1.705,-2.127,0.567
2011-01-03 15:00:00,4.028,-0.406,0.383,-1.948
2011-01-03 16:00:00,5.349,-0.33,1.671,-3.905
2011-01-03 17:00:00,5.78,-0.725,3.052,2.11
2011-01-03 18:00:00,6.459,-2.949,3.311,-0.746
2011-01-03 19:00:00,6.403,-0.358,1.291,4.503
2011-01-03 20:00:00,8.174,-2.191,6.002,2.197
2011-01-03 21:00:00,9.06,-1.717,5.228,6.246
2011-01-03 22:00:00,8.152,3.351,4.176,5.308
2011-01-03 23:00:00,7.27,2.145,6.234,1.827
2011-01-04 00:00:00,4.965,-1.63,3.134,0.137
2011-01-04 01:00:00,5.156,-3.078,1.769,0.801
